wavelength,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
393,0.375036268,0.205743576,0.137746979,0.104380434,0.070185892,0.03208706,0.032078405,0.080519103,0.072837526,0.153963018,0.152597202,0.112218908,0.171660876,0.076968647,0.083003086,0.119077583,0.156180843,0.234824045,0.30381313,0.517596814,0.158383667,0.139929574,0.189005872,0.367935091,0.379813414,0.559618789,0.177134157,0.100219691,0.087953305,0.099749862,0.230007036,0.160075958,0.154502114,0.134281781,0.088137286,0.100372906,0.178129545,0.107980221,0.147517052,0.290007676,0.102384343,0.153559372,0.260210509,0.674616907,0.685041316
394,0.376061286,0.205652837,0.136177267,0.103832342,0.069621729,0.031923255,0.031694955,0.080115282,0.073196013,0.154866976,0.150992875,0.114102758,0.171363444,0.0767155,0.082834918,0.119449858,0.16263124,0.240919482,0.308581748,0.520876995,0.161416502,0.142832056,0.192812031,0.364778164,0.379352713,0.556299873,0.174550061,0.100059124,0.087272969,0.100358374,0.228088637,0.156846933,0.152062553,0.132758257,0.086995133,0.09998939,0.176705612,0.106611079,0.145838792,0.287181576,0.102833802,0.153015648,0.261374426,0.673990231,0.685425161
395,0.376684148,0.205967167,0.137069773,0.103846455,0.070746524,0.031896538,0.031726581,0.080927998,0.074091783,0.154914165,0.151681765,0.115134474,0.172708389,0.076865262,0.083488078,0.121123125,0.16724425,0.247675053,0.310651476,0.522538275,0.167991607,0.146172683,0.197401111,0.363845465,0.381081745,0.553718772,0.175222471,0.10005759,0.087660155,0.101120378,0.226936787,0.155973089,0.151602536,0.131821252,0.087400618,0.098081092,0.174238619,0.10581625,0.14682829,0.286704573,0.104086586,0.155115739,0.262450269,0.67735953,0.689034876
396,0.375540108,0.205874687,0.137654346,0.103727843,0.06909697,0.0319689,0.031215612,0.080561502,0.073536273,0.154735423,0.151076945,0.114538939,0.174234375,0.076571569,0.083612188,0.121159065,0.172416193,0.253393689,0.315365042,0.522209364,0.172682311,0.148383552,0.20015963,0.363754575,0.381622559,0.553186177,0.174008181,0.099314515,0.08720301,0.100588865,0.226045227,0.154031469,0.150167037,0.12930058,0.0854266,0.096947606,0.171904487,0.105004499,0.146459037,0.283224922,0.10462356,0.155762816,0.265092046,0.676581929,0.691250587
397,0.376863845,0.205392936,0.138134863,0.1032816,0.069583097,0.03229452,0.030866903,0.080409635,0.073281355,0.155299813,0.149846415,0.116363414,0.175223162,0.077192009,0.083683903,0.122776528,0.178057936,0.261733838,0.319704128,0.527168149,0.177688674,0.152177789,0.203112337,0.363682436,0.38261543,0.554658974,0.172815529,0.09880107,0.087023373,0.100653848,0.226248893,0.153433258,0.149268551,0.13003335,0.085230949,0.096910148,0.170557619,0.10488491,0.145915239,0.282440146,0.105839656,0.15622666,0.26626859,0.681807427,0.693584334
398,0.376753201,0.206448895,0.136787502,0.103819591,0.069180231,0.032299304,0.031900415,0.081038256,0.074502862,0.156392765,0.151374806,0.116433131,0.175050821,0.077549354,0.083511568,0.12381926,0.18386376,0.268198422,0.322497678,0.526933072,0.181674866,0.155702076,0.208778139,0.365228912,0.384699485,0.554080129,0.174255021,0.100179826,0.086997435,0.101017192,0.223137783,0.152258943,0.148192687,0.127779583,0.085475962,0.096167948,0.168547563,0.104059611,0.145732423,0.28031302,0.105462221,0.158126567,0.267042549,0.682762437,0.694012271
399,0.377092685,0.205318475,0.136157828,0.103742839,0.069075024,0.031725768,0.031817809,0.080919631,0.07367281,0.157086086,0.149345638,0.11721088,0.177021342,0.076750771,0.08439603,0.123562076,0.189596422,0.273790647,0.324829513,0.529242048,0.186302324,0.157372645,0.211178682,0.362520314,0.383065616,0.552353822,0.173292897,0.09918287,0.086668534,0.10159261,0.223408332,0.149583311,0.145730094,0.127831406,0.083265387,0.094825529,0.165988283,0.104268409,0.143897035,0.277594291,0.105494004,0.157596092,0.267497526,0.679313276,0.694890605
400,0.376945695,0.205285422,0.136636966,0.103414068,0.069178259,0.031906029,0.031306449,0.081121857,0.074667104,0.156689807,0.149626577,0.117420259,0.178146801,0.077116885,0.084485419,0.124400887,0.195833621,0.280113698,0.329336714,0.532589121,0.191904593,0.161175533,0.213977827,0.362525505,0.38358006,0.552547744,0.173115596,0.099059949,0.086421992,0.102336031,0.221464137,0.149554311,0.145234892,0.127140349,0.083595626,0.094817614,0.164438347,0.103352943,0.144233737,0.276216544,0.105751938,0.159679927,0.267914443,0.682382569,0.695165703
401,0.375933206,0.204860414,0.136279415,0.102587635,0.06905079,0.032277846,0.031118744,0.080959354,0.074234136,0.156527089,0.148993512,0.117840768,0.178965749,0.077291251,0.08495118,0.124172873,0.20170465,0.28726914,0.332704772,0.531712976,0.197450182,0.162514601,0.217329668,0.36186761,0.382858149,0.548568362,0.172354219,0.099183421,0.085481113,0.10308651,0.22080704,0.147977413,0.143164306,0.126040814,0.082327531,0.092489415,0.162657591,0.10216495,0.143834092,0.273237223,0.10719477,0.161371679,0.270052104,0.683311105,0.698678312
402,0.377645031,0.205110648,0.136578412,0.102891576,0.068935271,0.03196686,0.031197236,0.081436407,0.074261159,0.155875986,0.147798449,0.117778616,0.178586932,0.077658885,0.085086309,0.125893243,0.206618519,0.291547144,0.3338859,0.533688617,0.201432391,0.164345017,0.219909108,0.362817552,0.384889355,0.549751879,0.171369127,0.09863782,0.086397682,0.10329908,0.218836422,0.146129891,0.14304357,0.125565181,0.081872551,0.091933264,0.161574796,0.101622048,0.142020643,0.271386119,0.106894312,0.160351706,0.270709059,0.685333262,0.697982596
403,0.377357253,0.205570517,0.136932567,0.103356862,0.069511809,0.032045014,0.03123958,0.081611111,0.074432472,0.157285444,0.147855119,0.11858668,0.180579489,0.077334083,0.085900773,0.126658859,0.213505413,0.297904138,0.339976978,0.536554324,0.206552968,0.168891221,0.223022266,0.361528336,0.385161126,0.549789428,0.171329897,0.098683039,0.085825697,0.102292072,0.219253436,0.145805137,0.142994315,0.124942371,0.081803941,0.091831649,0.159825996,0.100773359,0.142020538,0.271336393,0.108250361,0.161363598,0.272082386,0.686553378,0.701217792
404,0.378807909,0.205622556,0.137406889,0.102781241,0.069133439,0.031211482,0.030722127,0.08135785,0.07478322,0.157562457,0.147235635,0.119028782,0.181233367,0.077860375,0.085907594,0.127073305,0.217566412,0.303530896,0.341903431,0.537310811,0.211758117,0.170262094,0.226281063,0.361065457,0.384734131,0.548775093,0.170528261,0.098519086,0.085662197,0.102472961,0.217288422,0.144644987,0.141756216,0.123977193,0.080454159,0.09056672,0.157674616,0.100317279,0.140744495,0.26936868,0.108270718,0.161485777,0.272831357,0.686678475,0.701046577
405,0.377833146,0.204677694,0.137861301,0.103995706,0.068502379,0.031738489,0.030561573,0.082679372,0.074003905,0.157202844,0.146051436,0.120739273,0.182128472,0.076884502,0.087197335,0.128586818,0.223419175,0.308182049,0.343867435,0.539822219,0.216366261,0.173473968,0.22761403,0.362559123,0.386766572,0.549662258,0.170141497,0.099449527,0.085967123,0.103328428,0.217220277,0.144024059,0.140084001,0.12288958,0.080519948,0.090427926,0.155401148,0.098978659,0.140258969,0.266740915,0.10907363,0.163572007,0.274623562,0.687653369,0.702852826
406,0.3800437,0.20596281,0.137480865,0.103296511,0.069846603,0.031650249,0.031558984,0.082436668,0.076344963,0.158057321,0.146643969,0.121105746,0.183818803,0.077654926,0.087288143,0.129561798,0.229849277,0.317870005,0.347486126,0.541578569,0.223124753,0.175569227,0.231009758,0.361360433,0.385921077,0.549833681,0.16966482,0.09891799,0.085851921,0.103229972,0.216016437,0.143562744,0.140208102,0.123053452,0.080018372,0.09009868,0.154072334,0.099186633,0.140230164,0.266894576,0.109550632,0.1653506,0.27774186,0.69385104,0.704540645
407,0.378926966,0.2046112,0.137562684,0.10358674,0.069102134,0.031695981,0.031164536,0.082563433,0.075797521,0.158003188,0.145047485,0.120577778,0.184912962,0.076838525,0.087856908,0.129329724,0.234982675,0.321765301,0.349259229,0.5436283,0.226483466,0.177651434,0.233142209,0.362007564,0.385661054,0.550026038,0.168340247,0.098466094,0.085619783,0.104163645,0.214635653,0.142314175,0.13908424,0.121763306,0.07911983,0.088075055,0.153108771,0.098859082,0.139668282,0.262954584,0.110376646,0.165085863,0.277130649,0.69325624,0.705932008
408,0.380448647,0.205593552,0.137527603,0.103098015,0.069446646,0.031401524,0.031068566,0.082293876,0.075560508,0.157424505,0.145061318,0.121545724,0.186948014,0.077293578,0.08773299,0.130267034,0.240910786,0.326816914,0.353302037,0.546333582,0.231320707,0.18008324,0.235546673,0.360653706,0.387462202,0.550389801,0.167586151,0.098410417,0.085613026,0.103882949,0.214781474,0.141476726,0.137731694,0.122159922,0.078550585,0.087734201,0.151480515,0.098372453,0.139382642,0.262154591,0.110297255,0.165228389,0.278277187,0.695002124,0.709586773
409,0.377973199,0.204675631,0.137641873,0.1035372,0.069224135,0.031139056,0.030651043,0.081803831,0.074978324,0.157518786,0.143495886,0.121376625,0.187277174,0.076941518,0.088279715,0.129971634,0.244431468,0.329660228,0.354843539,0.544630041,0.23599058,0.181938976,0.236811483,0.359370799,0.384016978,0.548766046,0.167763275,0.097345496,0.084559273,0.104568022,0.212946822,0.139853093,0.137514092,0.121200365,0.077307749,0.086425748,0.148576437,0.097939487,0.137623982,0.258152167,0.110969503,0.165670922,0.278066011,0.693119537,0.704979331
410,0.380077891,0.203681584,0.136952513,0.10187264,0.068369887,0.031704141,0.031006472,0.082321462,0.075424761,0.156726248,0.14450169,0.122285002,0.187773412,0.076958528,0.088541879,0.131487352,0.250164886,0.336664158,0.357641055,0.547538607,0.239412684,0.185089707,0.239951137,0.358887427,0.385230363,0.550870797,0.167263323,0.098376723,0.084215593,0.105008611,0.212668763,0.139640524,0.136910686,0.12075271,0.077166511,0.085952809,0.14729437,0.097263,0.137112612,0.257242075,0.111810209,0.167099003,0.27987814,0.695609415,0.704820851
411,0.379324837,0.205311176,0.137320759,0.102351574,0.0691753,0.03180006,0.031115138,0.082708338,0.075749718,0.157419469,0.145252017,0.122004342,0.189001431,0.078053929,0.088691353,0.13234528,0.255575227,0.341988988,0.360714807,0.551277125,0.245418746,0.18724498,0.243027799,0.359835928,0.385007225,0.551690751,0.167468595,0.097388253,0.084789973,0.10559018,0.211731832,0.139231895,0.135327959,0.120815798,0.076920272,0.085778592,0.146501366,0.096789996,0.136652232,0.256367687,0.112544436,0.168553031,0.282378855,0.698911383,0.709929768
412,0.378681724,0.206013461,0.138083298,0.102314243,0.070167592,0.031018872,0.031034207,0.083130911,0.076429554,0.15800343,0.144603083,0.122522797,0.189687366,0.077559491,0.089734772,0.133918836,0.260123849,0.348657778,0.364140632,0.553649115,0.250488814,0.188756928,0.244480467,0.359755394,0.386991404,0.553908127,0.165733563,0.097530176,0.084512439,0.105778894,0.210608949,0.139089729,0.136535912,0.121844184,0.07654356,0.085211279,0.145892296,0.097035894,0.136892613,0.255177641,0.113208854,0.170565663,0.282791577,0.698549537,0.712733109
413,0.379757973,0.204429634,0.137499593,0.103138533,0.069568724,0.031611434,0.030932195,0.08362662,0.076219159,0.158009278,0.144225619,0.123378931,0.192049839,0.077334126,0.089830025,0.13441693,0.263730966,0.352440748,0.367545983,0.5548815,0.251842465,0.190158647,0.247621592,0.358876197,0.386113807,0.55423273,0.166208394,0.098072021,0.085041827,0.106648559,0.210567701,0.13753282,0.134180812,0.121029095,0.077048696,0.084389647,0.144140414,0.095908162,0.136277484,0.254857161,0.113201742,0.171108795,0.284978672,0.697804893,0.712840393
414,0.380966487,0.205416027,0.138140065,0.103209401,0.069280458,0.031145491,0.030822199,0.083127936,0.076491035,0.159789142,0.143670768,0.124591416,0.193468497,0.077845258,0.09119227,0.135135291,0.265732671,0.35421283,0.370062402,0.557968754,0.254264478,0.190304873,0.249424351,0.357437669,0.386695904,0.554956392,0.165185297,0.097593706,0.084015596,0.106928508,0.209387018,0.136314298,0.134430812,0.120395189,0.076758288,0.08367928,0.142488576,0.095392757,0.135063111,0.252879461,0.113849367,0.171313987,0.285226934,0.699875362,0.713601064
415,0.380249678,0.205575141,0.138057724,0.102931332,0.068984743,0.031309583,0.030870783,0.084116073,0.077177652,0.159616532,0.142410902,0.124998289,0.194463057,0.077477111,0.09182249,0.135827741,0.265418451,0.354255868,0.371973718,0.560427347,0.254440389,0.190397302,0.248907844,0.357993429,0.385810546,0.557485251,0.163464325,0.09667764,0.084093307,0.106758227,0.209531005,0.135742367,0.133616753,0.12012791,0.075974684,0.082664583,0.142450527,0.095123274,0.133786476,0.250561243,0.114056605,0.172640154,0.286528526,0.699855454,0.713835182
416,0.378484248,0.206274091,0.136830799,0.102480845,0.069395867,0.031398082,0.030712007,0.083625032,0.077372001,0.160187927,0.142546764,0.125682497,0.196660786,0.078143722,0.093100562,0.137649851,0.267775338,0.354996309,0.373705744,0.560961204,0.252710034,0.190998128,0.250392168,0.359657712,0.386951926,0.55831053,0.163550407,0.097685052,0.084762838,0.107704385,0.207541915,0.135007297,0.133520558,0.12117453,0.075152022,0.08251306,0.140938735,0.093816184,0.134248618,0.249877195,0.115262468,0.173795153,0.287604033,0.701845684,0.716351012
417,0.378788534,0.204444867,0.137076015,0.101547129,0.068451847,0.031228325,0.031053274,0.084039789,0.077501604,0.159345271,0.142443418,0.126396115,0.197419047,0.077635167,0.09296238,0.138061154,0.262854184,0.353095837,0.376066639,0.563570219,0.253429136,0.18974169,0.250877992,0.359145342,0.385265551,0.556453081,0.163020978,0.097439787,0.083918208,0.107288674,0.2071384,0.134336612,0.133608147,0.120173691,0.075070655,0.08209974,0.139422148,0.094060844,0.133771343,0.248027016,0.116704064,0.174812033,0.289308634,0.700960843,0.714968973
418,0.379283198,0.204680581,0.137226433,0.102308764,0.068753137,0.031323254,0.030676874,0.083923932,0.077378853,0.159832497,0.141352269,0.127476894,0.198204144,0.078352738,0.09300454,0.138787844,0.262089502,0.352906614,0.378707771,0.565930679,0.253210128,0.190082607,0.251421615,0.358212356,0.386014034,0.558959641,0.162515866,0.096522388,0.083866808,0.108375729,0.205850026,0.133713713,0.132642746,0.119712628,0.073901143,0.081572543,0.138555069,0.094041906,0.133618413,0.246367637,0.11683459,0.174858967,0.29089321,0.702729581,0.718722048
419,0.379181247,0.204414078,0.136715904,0.102106386,0.068533168,0.031542788,0.030788017,0.084922203,0.078476837,0.160365984,0.141382032,0.127770968,0.200735396,0.078042796,0.093376504,0.139364777,0.261347565,0.353160886,0.381512823,0.567328289,0.252055022,0.189566666,0.252395802,0.358255333,0.386508209,0.558456283,0.161774317,0.097068152,0.084123035,0.108512144,0.206493561,0.132859414,0.131768661,0.120157766,0.073834858,0.080856129,0.136921713,0.09409962,0.132447139,0.246426204,0.11722176,0.177345005,0.292240064,0.705270883,0.718519513
420,0.380938965,0.205595242,0.13661477,0.102478313,0.069088722,0.031192965,0.030869041,0.084605727,0.077224729,0.160228336,0.141465441,0.127377023,0.203815996,0.077431768,0.095029111,0.141825762,0.26393174,0.353190769,0.385572018,0.572308475,0.253169032,0.189772971,0.254601465,0.357999046,0.388550043,0.559176074,0.160846948,0.096770646,0.083649252,0.109363014,0.205046488,0.134010343,0.132949356,0.119281421,0.07333396,0.080739127,0.135446722,0.093062773,0.132738935,0.243475081,0.118110758,0.17818232,0.291696711,0.704638916,0.718376355
421,0.381290987,0.205167649,0.137760621,0.102553244,0.069187407,0.031382597,0.030896131,0.084593968,0.078595828,0.16062613,0.140461757,0.129164113,0.20511147,0.078487733,0.095371362,0.14267026,0.264807355,0.356256938,0.387252629,0.573255048,0.256068883,0.190685384,0.255883042,0.359930764,0.388948596,0.560361819,0.161038722,0.096443734,0.084058599,0.10997558,0.206250683,0.132314259,0.13199298,0.120346917,0.073309806,0.080254345,0.135042393,0.092863074,0.13217323,0.242842262,0.119395372,0.180014792,0.295273282,0.706236341,0.721063606
422,0.380648549,0.204419592,0.13726187,0.101251239,0.06847628,0.03146338,0.030532019,0.084521718,0.078931442,0.160629278,0.140269562,0.129730778,0.206923723,0.077894893,0.095874887,0.143204927,0.269125186,0.360184662,0.388346496,0.573155159,0.258914652,0.191726212,0.257675287,0.358038229,0.389102417,0.558735054,0.161310609,0.096669588,0.083884029,0.110094641,0.205078254,0.132104677,0.130985036,0.119114202,0.07271394,0.07967202,0.133869465,0.092051694,0.131239795,0.239850141,0.120104529,0.179779783,0.295745518,0.705108243,0.719582429
423,0.379438025,0.204284269,0.136832695,0.102035638,0.069526075,0.031162164,0.030763804,0.085283933,0.078689995,0.160684723,0.141060081,0.130858212,0.209377749,0.077785606,0.096667408,0.144290906,0.275876819,0.368459681,0.392641157,0.574378232,0.265057204,0.195314136,0.261533129,0.358164456,0.390297568,0.560551408,0.159794498,0.096041199,0.08411951,0.110541553,0.205007627,0.13165114,0.131595972,0.119050231,0.072421113,0.07967682,0.132612724,0.092100855,0.131195025,0.239710981,0.120457588,0.18171234,0.298397792,0.707729851,0.72320223
424,0.382087718,0.20514583,0.137634743,0.101511173,0.06894107,0.030856282,0.03073297,0.085546023,0.07967496,0.162169532,0.140947328,0.131457081,0.209412131,0.07859898,0.097057338,0.146010894,0.2843184,0.372222646,0.397781403,0.578766347,0.272714668,0.19924063,0.264698593,0.359231213,0.393449851,0.561315451,0.161404811,0.09674571,0.083715354,0.111433461,0.203799029,0.131508524,0.131183528,0.119536816,0.071886461,0.078721974,0.132252893,0.091339745,0.131713955,0.240093329,0.122788007,0.184800715,0.302402955,0.708465432,0.725853451
425,0.381004538,0.205082247,0.136866434,0.101694418,0.06897405,0.031199117,0.03057261,0.085584867,0.07926461,0.162682299,0.139507441,0.132166914,0.212271548,0.078336464,0.098430958,0.147673854,0.292577988,0.379043822,0.401022311,0.580763772,0.279255236,0.201198161,0.267496888,0.360630204,0.394826116,0.562716819,0.160827012,0.096556799,0.083102436,0.111931816,0.204813549,0.131488003,0.130171806,0.119217155,0.072006909,0.078286365,0.131710436,0.091446015,0.131343593,0.237752289,0.122923394,0.18591797,0.303059616,0.710965783,0.725231691
426,0.381083191,0.204999441,0.138558819,0.101319661,0.068993927,0.031120424,0.030598296,0.085668402,0.080320138,0.162616864,0.13970614,0.132922387,0.215037111,0.078073784,0.099861292,0.150035112,0.297882123,0.385155607,0.402910249,0.585442929,0.283839551,0.203246974,0.270452789,0.361622156,0.395504995,0.564373255,0.159832518,0.097056741,0.083519973,0.11302525,0.204445534,0.131323198,0.130780939,0.119835381,0.071939413,0.078360238,0.130715962,0.090972891,0.13109814,0.238576365,0.12443377,0.187170928,0.304203424,0.71068776,0.726680245
427,0.380363707,0.204397737,0.136711825,0.101021274,0.068850245,0.031070992,0.030646673,0.0860045,0.079886715,0.162376209,0.139291719,0.133804307,0.215976654,0.077824111,0.10010352,0.151443269,0.299069793,0.38733664,0.407568837,0.584384531,0.286642462,0.204068616,0.270926877,0.360917915,0.39501172,0.564064483,0.160527643,0.096635642,0.083293815,0.113837362,0.203824099,0.130162288,0.129604784,0.119880684,0.070972187,0.077468268,0.128892509,0.091446872,0.129324077,0.235026976,0.125575395,0.188250635,0.306826175,0.710670491,0.725979775
428,0.379578379,0.205514315,0.136760329,0.101164431,0.068431589,0.030736975,0.030628217,0.086007811,0.080518175,0.163960169,0.139456245,0.135331958,0.219527401,0.078897812,0.101157626,0.153358188,0.302535761,0.390387868,0.410593223,0.58732572,0.288869779,0.205823713,0.273174407,0.361307817,0.399421655,0.564217624,0.160108729,0.095453663,0.083169969,0.114073952,0.202623356,0.129386019,0.129100609,0.119420482,0.071507915,0.077624775,0.129086637,0.090845962,0.129623129,0.234597623,0.126118158,0.190191438,0.308699596,0.712999854,0.728838441
429,0.380726763,0.204684602,0.137120356,0.100594593,0.068130057,0.030985103,0.030426352,0.087134915,0.08078948,0.165051864,0.139435985,0.135922658,0.22233046,0.079161271,0.102417908,0.15523999,0.303249469,0.390656592,0.412975859,0.588930749,0.290145291,0.206132698,0.274619142,0.362624196,0.399799728,0.56603134,0.159437443,0.096275074,0.08311139,0.11441818,0.203380903,0.129052792,0.129319322,0.120192343,0.070862975,0.077008071,0.127614313,0.090995851,0.130426084,0.233635714,0.127449059,0.191400631,0.310799375,0.710232399,0.728100767
430,0.381905598,0.204460673,0.13701364,0.101478179,0.06790725,0.031387523,0.03049356,0.087351694,0.081122756,0.164539131,0.139781405,0.136885885,0.224536236,0.079288319,0.103502185,0.156798882,0.302722181,0.39168317,0.416235808,0.591485594,0.289258633,0.206471948,0.275543447,0.364670404,0.400567865,0.56547256,0.159713253,0.096295273,0.083260865,0.115767471,0.202773843,0.129310458,0.128294669,0.120514559,0.070721324,0.077220323,0.127938524,0.090586347,0.129216749,0.233123879,0.129107385,0.19483128,0.314235179,0.714618607,0.73132888
431,0.381395774,0.204232964,0.137439787,0.100353584,0.069202567,0.030806268,0.030249623,0.087724542,0.08164733,0.166102667,0.140340483,0.138623651,0.22689684,0.07918652,0.104207277,0.158201292,0.301459434,0.392840559,0.422106001,0.596037046,0.290572113,0.205138676,0.276642004,0.364118649,0.40301574,0.569540256,0.159014634,0.095674277,0.083228135,0.116812671,0.202717445,0.128858012,0.128887588,0.11952051,0.070565896,0.076193651,0.12693293,0.090181516,0.129607551,0.231568537,0.130546739,0.197167233,0.316793793,0.715501419,0.731228238
432,0.381267699,0.205503897,0.137599341,0.100528228,0.06898419,0.030563053,0.030860902,0.087387653,0.081819988,0.166124998,0.139886254,0.139481657,0.229585846,0.080192845,0.105235148,0.160079575,0.301536999,0.394022198,0.42488669,0.597917969,0.290922268,0.206972811,0.278816659,0.364399358,0.405138888,0.570052812,0.158745293,0.096137853,0.083489131,0.117316264,0.202366408,0.129609489,0.128742361,0.119708901,0.069966449,0.07587535,0.126463012,0.090332438,0.13032877,0.231109134,0.132348943,0.199131598,0.319986626,0.717704584,0.731801092
433,0.381978418,0.206355439,0.138513963,0.100547637,0.068874783,0.030789248,0.030569545,0.087898623,0.082724315,0.167044384,0.14020111,0.140876079,0.23254984,0.08043169,0.106613157,0.162527337,0.305198523,0.397751364,0.428152144,0.599058137,0.293147948,0.208934561,0.281256334,0.365424117,0.406866131,0.571642037,0.159195824,0.096036409,0.082973275,0.118448175,0.2026936,0.129818881,0.12807206,0.119899926,0.069992235,0.075727404,0.125770821,0.090445012,0.129019736,0.230890442,0.13472521,0.202149164,0.32268574,0.718802479,0.734905502
434,0.378969454,0.207629961,0.137218688,0.100255271,0.06869939,0.030609461,0.030066701,0.087685577,0.082614472,0.166437843,0.138859766,0.142546755,0.235017954,0.079686303,0.10778428,0.165785074,0.310838132,0.402714813,0.433057446,0.599168897,0.298210681,0.209515027,0.285553775,0.365927199,0.407299452,0.57457456,0.158677116,0.095639093,0.082553328,0.119205264,0.20166774,0.127646467,0.127082904,0.11942778,0.069914763,0.075768892,0.125629329,0.08906663,0.129744994,0.229839798,0.134464752,0.204589208,0.32704058,0.72029633,0.734914041
435,0.381822551,0.205820073,0.138251767,0.101179983,0.068559687,0.031095213,0.030316764,0.0879582,0.083149478,0.168134975,0.139709521,0.144430138,0.238389333,0.080297677,0.109745428,0.166410106,0.318485314,0.408018241,0.436123604,0.602285457,0.304743105,0.212615424,0.287019654,0.368092883,0.409295304,0.575076383,0.158798709,0.096286389,0.083348543,0.120284965,0.202472883,0.1282919,0.126890607,0.118701076,0.070729748,0.076216264,0.124154844,0.090060283,0.128915258,0.2291723,0.137949798,0.205877547,0.328795183,0.720576871,0.736763216
436,0.381662139,0.204851899,0.136919782,0.101251491,0.068304685,0.030660293,0.030286661,0.088883071,0.083653923,0.168666705,0.139818859,0.145464625,0.242068305,0.080706147,0.110637635,0.169803961,0.326550162,0.415448534,0.439598594,0.604925334,0.312773918,0.215871784,0.290445134,0.368859412,0.408744837,0.574869986,0.158986736,0.095784764,0.08273117,0.121693477,0.202032121,0.127067927,0.127398448,0.118376822,0.069809699,0.075558004,0.123956697,0.089698324,0.12972211,0.22965116,0.139312222,0.209992165,0.331405253,0.720650107,0.738753758
437,0.382310812,0.205155845,0.138185023,0.101556382,0.068750834,0.030559136,0.030362562,0.089220797,0.083537315,0.168835007,0.139945969,0.146388322,0.24489916,0.080706191,0.11179551,0.172766308,0.335288778,0.42445798,0.444519794,0.610292947,0.322742491,0.220219026,0.295012487,0.369142123,0.410676867,0.579056059,0.15873235,0.095751404,0.08288201,0.122835091,0.201280457,0.126816348,0.127040119,0.119028536,0.069431232,0.07558008,0.123136338,0.09053529,0.129321678,0.228184001,0.142253182,0.212961289,0.335392549,0.724271328,0.740916482
438,0.381062612,0.206067838,0.138450084,0.101263995,0.068733231,0.030719497,0.030039015,0.089881639,0.085025158,0.170642909,0.140312821,0.148438342,0.248168387,0.081400762,0.114455878,0.174314238,0.344721314,0.430865765,0.449753955,0.609969133,0.331326137,0.222428109,0.298094736,0.371601015,0.411924507,0.580344049,0.158404554,0.09541869,0.082462317,0.123667179,0.201409286,0.127220436,0.126893317,0.119000922,0.069336791,0.07549935,0.122116678,0.090073062,0.129982313,0.229083277,0.143689197,0.217174658,0.33976293,0.72557943,0.743634925
439,0.38303869,0.206114603,0.138934125,0.101342868,0.069460341,0.030607252,0.030468268,0.090835274,0.085203756,0.171351727,0.141289692,0.14931777,0.250831627,0.081097797,0.11478122,0.177690005,0.354152686,0.437986632,0.454703772,0.61267974,0.339488071,0.225149922,0.301898131,0.372436402,0.411715536,0.582498381,0.158313933,0.096058301,0.083087336,0.124839744,0.200577611,0.126411304,0.126842893,0.118823107,0.06917944,0.074821212,0.122410335,0.08997815,0.129854,0.227389308,0.145830313,0.219089665,0.342603446,0.72612512,0.743677948
440,0.382420098,0.205999137,0.139234118,0.101440476,0.069385788,0.030655922,0.030609135,0.090289195,0.085478531,0.171764619,0.141942854,0.150257658,0.255214531,0.081611417,0.116891547,0.179266795,0.363176435,0.446106791,0.458296904,0.615654144,0.347925278,0.227475876,0.3057093,0.371611499,0.41144644,0.584650641,0.157142651,0.09619669,0.082464611,0.126152909,0.200705828,0.126079695,0.125899507,0.118032456,0.069166695,0.074111728,0.122078306,0.090078658,0.129113669,0.226995404,0.146902051,0.221294433,0.346480062,0.725897488,0.742913477
441,0.382232199,0.206017226,0.137633232,0.101540633,0.069195413,0.030969358,0.030277503,0.090284306,0.086091391,0.173032986,0.141537133,0.152413897,0.256434817,0.08174484,0.117623684,0.181960258,0.372035218,0.452446369,0.462976396,0.615234461,0.355784534,0.229828329,0.307013544,0.371005309,0.408840954,0.585103577,0.156017144,0.095461824,0.08284906,0.126309346,0.199360886,0.125300541,0.126443,0.117516559,0.068790315,0.074079808,0.121142318,0.089612959,0.128961576,0.224137774,0.149319839,0.223706473,0.350590243,0.727736856,0.742039981
442,0.381774762,0.206213126,0.138800594,0.10074502,0.068684308,0.030497601,0.030092686,0.090881751,0.086778744,0.173164235,0.142048174,0.153339975,0.26075487,0.082594744,0.119509872,0.183616641,0.379712327,0.458723174,0.466460125,0.615507659,0.363391858,0.232586183,0.310820486,0.370866777,0.407079847,0.586593789,0.155198183,0.094776681,0.082468408,0.127366991,0.198942933,0.124971216,0.125152051,0.117836142,0.069258284,0.07423441,0.121115533,0.089895157,0.128917849,0.224515237,0.151348788,0.226736338,0.352910839,0.729184544,0.744747094
443,0.382046202,0.20618661,0.138094514,0.100697465,0.068213786,0.030503096,0.030293706,0.091203214,0.086204475,0.174304418,0.142360942,0.155078032,0.263492436,0.082788546,0.120301443,0.186637981,0.385976986,0.463798033,0.471016444,0.618730794,0.369553844,0.234075189,0.312245415,0.368790641,0.405005291,0.587847274,0.154383904,0.094430362,0.082400946,0.128368238,0.197540349,0.123207879,0.124486589,0.117231457,0.068929694,0.073630273,0.119547612,0.089704306,0.129648523,0.22476913,0.152371649,0.229916256,0.355384619,0.729467028,0.745116394
